bez		I	2		krzew lub niskie drzewko o drobnych kwiatach wydzielających mdły zapach i czarnych lub czerwonych owocach	
bieg			1		posuwanie się naprzód szybkimi skokami	
bieg			2		przemieszczanie się lub funkcjonowanie czegoś	
bieg			3		dzianie się, rozwijanie się zdarzeń, myśli	
bieg			4		prąd wody	
bieg			5		każda z konkurencji sportowych polegająca na pokonywaniu określonego dystansu w możliwie najkrótszym czasie	
bieg			6		jedna z pozycji przekładni w mechanizmie napędowym regulująca prędkość jazdy w zależności od prędkości obrotów silnika	
bieżąco					w miarę zdarzania się jakichś faktów	
bieżący			1		przypadający na chwilę obecną	
bieżący			2		kolejny	
bieżący			3		płynący, posuwający się naprzód	
biliard					tysiąc bilionów	
bilion		I			w Polsce i w niektórych krajach: milion milionów, w innych – tysiąc milionów (miliard)	
bilion		II			ogromna liczba czegoś lub kogoś	
bliski		I	1		znajdujący się w niewielkiej odległości	
bliski		I	2		mający nastąpić w niedalekiej przyszłości	
bliski		I	3		niedawno przeszły	
bliski		I	4		„bliższy” dokładny, szczegółowy, sprecyzowany	
bliski		I	5		spokrewniony z kimś bezpośrednio; też: wyrażający taki stosunek	
bliski		I	6		mający pewne cechy zbieżne z czymś	
bliski		I	7		ściśle złączony uczuciami, poglądami; też: będący wyrazem takiego złączenia	
bliski		II			członek rodziny, krewny lub przyjaciel	
blisko		I	1		w małej odległości	
blisko		I	2		w krótkim czasie	
blisko		I	3		w dużym stopniu	
blisko		I	4		„bliżej” dobrze, dokładnie, wnikliwie	
blisko		III			niewiele mniej niż	
boczny					znajdujący się na boku w stosunku do czegoś, kierujący się, skierowany w bok	
bom		I	1		zobacz „tram”  w znaczeniu 3	
bom		I	2		poziome, ruchome drzewce umocowane do masztu, służące do przymocowywania dolnej krawędzi żagla	
bom		I	3		urządzenie przeładunkowe na statku	
bom		II			wyraz nazywający dźwięk bicia dzwonu lub zegara	
brak		I	1		fakt nieistnienia czegoś	
brak		I	2		wada, defekt, błąd	
brak		I	3		wyrób mający usterki	
brak		II			nie ma, brakuje	Brak mi czegoś.
brawo		I			oklaski wyrażające uznanie, zachwyt	
break					w boksie: komenda sędziego nakazująca chwilowe zaprzestanie walki	
bryk		II			broszura zawierająca streszczenia lektur szkolnych, rozwiązania zadań matematycznych itp.	
brzdęk					dźwięk spowodowany uderzeniem szklanych lub metalowych przedmiotów albo powstały w wyniku pociągnięcia za strunę	
bu		II			symbol jednostki objętości materiałów sypkich „buszel”	
budowa			1		budowanie domu, mostu, drogi itp.; też: miejsce, gdzie trwają takie prace	
budowa			2		zespół i wzajemne powiązanie części składowych całości	
budowa			3		tworzenie, organizowanie czegoś	
bum					zobacz „bom I” 	
bum		I			dźwięk wydawany przez bijący zegar albo spowodowany uderzeniem innych przedmiotów	
bum		II			zobacz „bom I”  w znaczeniu 1, 2	
by		II			wykładnik trybu przypuszczającego, w 1. i 2. osobie liczby pojedynczej i mnogiej rozszerzony o końcówki osobowe: „bym, byś, byśmy, byście”	Zrobiłbym to zaraz. Czyżby to już koniec?
były		I	1		taki, który przestał pełnić jakąś funkcję	
były		I	2		o państwie: taki, który przestał istnieć lub istnieje w innych granicach	
były		II			były mąż lub narzeczony	
cap		I	1		baran lub kozioł	
cap		I	2		o mężczyźnie, zwłaszcza starym i nieprzyzwoitym wobec kobiet lub głupim	
cap		I	3		mężczyzna mający brodę podobną do brody koźlej	
cap		I	4		samiec kozicy	
cap		II	1		hak wyciągowy	
cap		II	2		kołek spinający dwa bale	
całkiem			1		całkowicie	
całkiem			2		w pewnym stopniu	
całkowity					obejmujący całość	
cały			1		obejmujący wszystkie części składowe	
cały			2		jedyny, wyłączny	
cały			3		duży	
cały			4		nieuszkodzony	
cały			5		o człowieku, zwierzęciu: taki, któremu nic się nie stało, taki, który wyszedł z opresji	
cały			6		przejawiający charakterystyczne dla siebie lub kogoś cechy	
centralny			1		znajdujący się w centrum	
centralny			2		główny	
cha					powtarzalny wykrzyknik naśladujący dźwięki powstające wtedy, gdy ktoś głośno i spontanicznie się śmieje	
chi		II			w chińskim taoizmie i tradycyjnej chińskiej medycynie: energia przenikająca cały świat i krążąca w ludzkim ciele	
chi		III			nazwa litery greckiej „X”, „x”, oznaczającej głoskę „ch” („kh”)	
cholera			1		ostra, epidemiczna choroba zakaźna	
cholera			2		wyzwisko lub przekleństwo	
cholewa					część buta okrywająca łydkę	
chyba		II			składnik spójników złożonych „chyba że”, „chyba żeby”, które komunikują, iż tylko w wypadku zajścia zdarzenia, o którym mowa w zdaniu podrzędnym, nie nastąpi to, o czym mowa w zdaniu nadrzędnym	Naprawię to jutro, chyba żebym miał gości.
ciao					do widzenia	
cichaczem			1		po cichu, niepostrzeżenie	
cichaczem			2		w tajemnicy przed innymi	
cichcem					zobacz „cichaczem” 	
ciut					trochę	
ciągle			1		bez przerwy, stale	
ciągle			2		w sposób cykliczny, co jakiś czas	
cmok					dźwięk wydawany podczas głośnego całowania	
codzienny			1		zdarzający się co dzień lub używany każdego dnia	
codzienny			2		zwyczajny, taki, jak każdego dnia	
cokolwiek		I	1		wszystko jedno co	
cokolwiek		I	2		byle co	
cokolwiek		I	3		niezależnie od okoliczności	
cokolwiek		II			w pewnym stopniu, trochę	
contra					zobacz „kontra II” 	
coraz			1		wyraz komunikujący o stopniowym nasilaniu się czegoś	
coraz			2		wyraz komunikujący o częstym powtarzaniu się czegoś w krótkich odstępach czasu	
czego					dlaczego, po co	
czegoż					dlaczego	
czegóż					zobacz „czegoż” 	
czemu					dlaczego	
czemuż					dlaczego	
cześć		I	1		szacunek, poważanie	
cześć		I	2		honor, dobre imię	
cześć		I	3		kult, uwielbienie	
cześć		II			rodzaj pozdrowienia używanego w sytuacjach nieoficjalnych	
czołem					oficjalne pozdrowienie używane w wojsku, a także poufale wśród osób bliżej z sobą zżytych	
cztery		II			ocena dobra w szkolnym systemie ocen	
czterykroć					cztery razy	
czwórka			1		cyfra oznaczająca liczbę 4	
czwórka			2		całość składająca się z czterech części lub jednostek	
czwórka			3		szereg złożony z czterech osób, samochodów itp. wchodzących w skład kolumny	
czwórka			4		to, co jest oznaczone liczbą 4	
czwórka			5		pomieszczenie dla czterech osób	
czwórka			6		zobacz „ocena dobra” 	
czwórka			7		cztery punkty na kostce do gry, cztery oczka na kostce domina	
czwórka			8		cztery prawidłowe skreślenia w totolotku	
czwórka			9		karta oznaczona cyfrą 4	
czwórka			10		zaprzęg z czterech koni	
czwórka			11		łódka wiosłowa lub bobslej dla czterech zawodników; też: ci zawodnicy	
czwórka			12		obsada typowego biegu sztafetowego	
czwórka			13		czwarta część arkusza złożonego z szesnastu kolumn	
czyn					postępek, uczynek	
czynność			1		wykonywanie czegoś	
czynność			2		funkcjonowanie, działanie czegoś	
czyż		II			zobacz „czyżyk” 	
częstokroć					często, niejednokrotnie	
częsty					zachodzący wiele razy lub obecny w wielu przypadkach	
część			1		jeden z elementów, na które dzieli się jakaś całość, pewna ilość z całości	
część			2		przedmiot stanowiący jakiś dający się samodzielnie wyodrębnić element większej całości	
daleki			1		znajdujący się w dużej odległości	
daleki			2		dochodzący z dużej odległości	
daleki			3		przybywający z odległych miejsc	
daleki			4		odległy w czasie, dotyczący odległej przeszłości	
daleki			5		ciągnący się na dużą odległość; też: długo trwający	
daleki			6		mający pojawić się w przyszłości, po upływie dłuższego czasu	
daleki			7		niemający w danej chwili związku z rzeczywistością	
daleki			8		niebudzący zainteresowania	
daleki			9		niedorównujący czemuś, niezgodny z czymś	
daleki			10		spokrewniony z kimś poprzez innych członków rodziny	
daleki			11		„dalszy” kontynuowany, następujący po czymś	
daleko			1		w znacznej odległości, w odległym miejscu	
daleko			2		na znaczną odległość, w odległe miejsce	
daleko			3		o dużej odległości, dalekiej drodze	
daleko			4		w długim czasie od danej chwili	
daleko			5		o wiele, znacznie	
daleko			6		„dalej” w dalszym ciągu, później, w przyszłości	
daleko			7		„najdalej” najpóźniej, nie później niż ...	
dalibóg					doprawdy, słowo daję	
darmo			1		bezpłatnie	
darmo			2		niepotrzebnie	
darzbór					pozdrowienie myśliwych	
dawno			1		w odległych czasach	
dawno			2		od dłuższego czasu	
dawno			3		„dawniej” poprzednio, przedtem	
dawny			1		odległy w czasie, pochodzący z odległych lat	
dawny			2		taki jak poprzednio	
dawny			3		trwający długo, od dawna	
dawny			4		były	
dawny			5		„dawniejszy” taki jak był kiedyś	
dialog			1		rozmowa dwóch osób, zwłaszcza bohaterów powieści, sztuki lub filmu	
dialog			2		utwór literacki niesceniczny, napisany w formie rozmowy	
dialog			3		szereg rozmów, negocjacji i innych działań mających doprowadzić do porozumienia między stronami konfliktu	
do		II			sylabowa nazwa dźwięku „c”	
do szczętu					całkiem, zupełnie	
dobra		I	1		duży majątek ziemski	
dobra		I	2		rzeczy i wartości potrzebne do życia i rozwoju człowieka	
dobra		II			dobrze, zgoda	
dobranoc					forma pożegnania przed nocą	
dokoła		I			ze wszystkich stron miejsca położonego w środku	Dokoła panował nieład.
dolny			1		znajdujący się na niskiej wysokości, u dołu	
dolny			2		niżej położony	
dolny			3		o rzece: bliski ujścia	
dolny			4		o okresach geologicznych: starszy	
dolny			5		o dźwiękach: niższy od danego o jakąś odległość muzyczną; też: zapisywany poniżej pięciolinii	
doniesienie			1		komunikat przekazywany przez środki masowego przekazu	
doniesienie			2		zawiadomienie władz o wykroczeniu lub przestępstwie	
donikąd					do żadnego określonego miejsca, bez wytkniętego celu	
dookoła		I			zobacz „dokoła I” 	
dopiero		II			składnik wykrzykników złożonych, wyrażających reakcję na coś nieoczekiwanego	A to dopiero pech!
dosyć		I	1		tyle, ile trzeba	
dosyć		I	2		w pewnym stopniu, stosunkowo	
dotychczas					do tej pory	
dotychczasowy			1		poprzedzający chwilę obecną, trwający w niezmienionej formie dotychczas	
dotychczasowy			2		żyjący gdzieś dotychczas	
dość		I			zobacz „dosyć I” 	
drugi		I	1		będący ostatnim elementem zbioru składającego się z dwóch jednostek lub jedną z dwóch części, na które można coś podzielić	
drugi		I	2		pozostający w opozycji do pierwszego	
drugi		I	3		podkreślający podobieństwo do kogoś, czegoś	
drugi		I	4		mogący zastąpić nam kogoś lub coś	
drugi		II			drugi dzień miesiąca	
drugi		III			ktoś inny	
dużo			1		duża liczba, ilość	Miał dużo spraw do załatwienia. Przyszło dużo ludzi.
dużo			2		w dużym stopniu, zakresie	Dużo podróżował.
dużo			3		niewiele, wcale, nic	Dużo ty o tym wiesz!
dwa		II			ocena mierna w szkolnym systemie ocen	
dwakroć					dwa razy	
dwudziesty		I			będący ostatnim elementem zbioru składającego się z dwudziestu jednostek lub jedną z dwudziestu części, na które można coś podzielić	
dwudziesty		II			dwudziesty dzień miesiąca	
dylu-dylu					o charakterystycznym ruchu ręki wykonywanym podczas gry na instrumencie smyczkowym	
dymisja					zwolnienie kogoś z zajmowanego stanowiska lub ustąpienie z zajmowanego stanowiska	
dyspozycja			1		polecenie wydane komuś	
dyspozycja			2		czyjaś forma fizyczna lub psychiczna, zwłaszcza dobra	
dyspozycja			3		wrodzona skłonność lub talent do czegoś	
dyspozycja			4		układ, rozkład, plan czegoś	
dzienny			1		związany z okresem od wschodu do zachodu słońca	
dzienny			2		dotyczący doby jako dnia kalendarzowego	
dzienny			3		dotyczący systemu nauczania przeznaczonego dla osób niepracujących, polegającego na tym, że zajęcia odbywają się w ciągu dnia	
dzienny			4		studiujący lub uczący się w szkołach działających w tym systemie	
dziesiąty		I			będący ostatnim elementem zbioru składającego się z dziesięciu jednostek lub jedną z dziesięciu części, na które można coś podzielić	
dziesiąty		II			dziesiąty dzień miesiąca	
dziewiąty		I			będący ostatnim elementem zbioru składającego się z dziewięciu jednostek lub jedną z dziewięciu części, na które można coś podzielić	
dziewiąty		II			dziewiąty dzień miesiąca	
dzieńdoberek					dzień dobry	
dzisiaj		I			zobacz „dziś I” 	
dzisiaj		II			zobacz „dziś II” 	
dzisiejszy			1		odnoszący się do dnia obecnego, taki, który zdarzył się dziś	
dzisiejszy			2		współczesny, teraźniejszy	
dzięki		II			podziękowania	
dzięki		III			dziękuję	
dziś		I	1		w dniu bieżącym	
dziś		I	2		w dobie obecnej, w bieżącym okresie	
dziś		II	1		dzień obecny	
dziś		II	2		teraźniejszość	
dzyń					dźwięk wydawany przez dzwonek lub dzwonki	
dążenie			1		wysiłki zmierzające do osiągnięcia czegoś	
dążenie			2		skłonność ku czemuś	
dążność					zobacz „dążenie” 	
długość			1		odległość między skrajnymi punktami linii lub płaszczyzny	
długość			2		czas, który mija od początku do końca jakiegoś zjawiska, procesu itp.	
długość			3		cecha tego, co jest długie	
e		I	1		litera oznaczająca samogłoskę „e”	
e		I	2		samogłoska ustna	
e		I	3		litera oznaczająca w numeracji porządkowej: piąty	
e		I	4		trzeci dźwięk podstawowej skali diatonicznej	
ekspedite					biegle, doskonale	
eksport					sprzedaż towarów za granicę lub odpłatne świadczenie usług na rzecz kontrahenta zagranicznego	
ekstra		I	1		dodatkowy, osobny	
ekstra		I	2		bardzo dobry, atrakcyjny	
ekstra		II	1		dodatkowo, osobno	
ekstra		II	2		bardzo dobrze, atrakcyjnie	
ergo					a więc	
etap			1		część przebywanej drogi, trasy itp. między dwoma postojami	
etap			2		okres rozwoju jakiejś działalności lub procesu	
etap			3		miejsce postoju w czasie podróży	
eureka					zobacz „heureka” 	
ewentualnie			1		w razie zaistnienia jakichś okoliczności	
ewentualnie			2		lub, czy też	
ewentualny					możliwy, przypuszczalny	
expedite					zobacz „ekspedite” 	
extra		I			zobacz „ekstra I” 	
extra		II			zobacz „ekstra II” 	
fakt					to, co zaszło lub zachodzi w rzeczywistości	
faktyczny					zgodny z faktami	
fałszywy			1		podrobiony	
fałszywy			2		niezgodny z prawdą	
fałszywy			3		obłudny; też: świadczący o czyjejś obłudzie	
fałszywy			4		podszywający się pod kogoś	
fałszywy			5		nieharmoniczny	
fest		I			silny, dziarski	
fest		II			mocno, porządnie	
fest		III			uroczystość, święto	
fifty-fifty					po równo	
fiut			1		członek męski	
fiut			2		wyzwisko używane w stosunku do mężczyzny	
fora					okrzyk wyrażający żądanie natychmiastowego opuszczenia przez kogoś jakiegoś miejsca	
fragment			1		wyodrębniona część jakiejś całości	
fragment			2		niewielki utwór literacki o formie szkicowej, urywkowej, popularny w okresie romantyzmu	
franco					zobacz „franko” 	
franko					zobacz „porto-franko”  w znaczeniu 2	
frr					dźwięk naśladujący odgłos furkotania skrzydeł ptaków podrywających się do lotu	
fu		II			chiński poemat pisany prozą rytmiczną, opisujący krajobrazy lub architekturę	
